,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
5165,20160725,도심권,중구,41,29,0.017,0.026,0.2,0.004
5166,20160725,동북권,성북구,48,27,0.012,0.027,0.4,0.005
5167,20160725,동북권,성동구,41,29,0.016,0.026,0.2,0.006
5168,20160725,동북권,도봉구,43,31,0.014,0.024,0.3,0.004
5169,20160725,서남권,구로구,39,28,0.016,0.015,0.2,0.006
5170,20160725,서북권,서대문구,42,23,0.019,0.019,0.3,0.002
5171,20160725,동남권,강남구,42,32,0.021,0.02,0.3,0.005
5172,20160725,동남권,강동구,41,31,0.012,0.036,0.3,0.004
5173,20160726,서남권,금천구,33,23,0.016,0.021,0.3,0.004
5174,20160726,서북권,마포구,35,26,0.014,0.013,0.5,0.004
5175,20160726,서남권,양천구,37,23,0.019,0.016,0.2,0.004
5176,20160726,동북권,강북구,33,27,0.013,0.023,0.3,0.004
5177,20160726,서남권,영등포구,35,23,0.024,0.015,0.4,0.003
5178,20160726,동남권,서초구,33,23,0.025,0.018,0.3,0.005
5179,20160726,동북권,중랑구,33,25,0.011,0.022,0.3,0.006
5180,20160726,서남권,구로구,33,24,0.026,0.013,0.2,0.004
5181,20160726,도심권,용산구,37,26,0.013,0.018,0.2,0.004
5182,20160726,도심권,중구,33,23,0.011,0.023,0.2,0.003
5183,20160726,서북권,서대문구,32,19,0.016,0.016,0.3,0.004
5184,20160726,동북권,광진구,47,29,0.012,0.025,0.5,0.004
5185,20160726,서남권,동작구,20,13,0.016,0.016,0.2,0.004
5186,20160726,동북권,노원구,31,25,0.01,0.02,0.4,0.007
5187,20160726,동북권,성동구,36,23,0.011,0.022,0.3,0.006
5188,20160726,도심권,종로구,32,22,0.014,0.02,0.2,0.005
5189,20160726,동남권,송파구,32,23,0.014,0.018,0.4,0.005
5190,20160726,동북권,동대문구,31,22,0.014,0.016,0.2,0.005
5191,20160726,동남권,강남구,35,25,0.014,0.017,0.3,0.005
5192,20160726,동북권,성북구,36,24,0.009,0.025,0.4,0.005
5193,20160726,서남권,관악구,38,26,0.023,0.017,0.3,0.006
5194,20160726,서남권,강서구,32,21,0.009,0.014,0.2,0.005
5195,20160726,동북권,도봉구,33,23,0.011,0.021,0.3,0.005
5196,20160726,서북권,은평구,35,18,0.011,0.022,0.3,0.004
5197,20160726,동남권,강동구,34,25,0.011,0.028,0.3,0.004
5198,20160727,동북권,중랑구,34,25,0.011,0.023,0.4,0.006
5199,20160727,서남권,양천구,37,22,0.022,0.016,0.2,0.004
5200,20160727,서남권,동작구,19,12,0.019,0.015,0.3,0.004
5201,20160727,서북권,은평구,33,20,0.014,0.021,0.4,0.004
5202,20160727,도심권,중구,34,23,0.01,0.02,0.3,0.003
5203,20160727,동남권,송파구,31,23,0.006,0.021,0.4,0.005
5204,20160727,동북권,강북구,36,28,0.019,0.02,0.3,0.004
5205,20160727,동북권,성북구,37,21,0.009,0.026,0.4,0.005
5206,20160727,서남권,영등포구,36,22,0.023,0.015,0.4,0.003
5207,20160727,서남권,구로구,34,22,0.033,0.014,0.2,0.004
5208,20160727,도심권,용산구,39,26,0.016,0.018,0.2,0.004
5209,20160727,동남권,강남구,47,24,0.014,0.017,0.3,0.005
5210,20160727,동북권,도봉구,31,21,0.015,0.02,0.3,0.004
5211,20160727,동남권,서초구,33,22,0.026,0.015,0.3,0.005
5212,20160727,동북권,노원구,31,24,0.013,0.018,0.4,0.006
5213,20160727,동남권,강동구,35,24,0.011,0.029,0.4,0.004
5214,20160727,동북권,동대문구,33,22,0.015,0.017,0.3,0.005
5215,20160727,서북권,마포구,38,27,0.017,0.012,0.6,0.004
5216,20160727,서남권,관악구,39,27,0.024,0.016,0.4,0.006
5217,20160727,도심권,종로구,32,24,0.016,0.02,0.3,0.005
5218,20160727,동북권,성동구,35,23,0.012,0.021,0.3,0.005
5219,20160727,서북권,서대문구,31,18,0.019,0.015,0.4,0.004
5220,20160727,동북권,광진구,46,29,0.013,0.024,0.6,0.003
5221,20160727,서남권,강서구,35,22,0.013,0.013,0.2,0.005
5222,20160727,서남권,금천구,34,23,0.018,0.02,0.3,0.004
5223,20160728,도심권,중구,59,40,0.037,0.014,0.4,0.002
5224,20160728,서북권,마포구,58,44,0.045,0.016,0.7,0.004
5225,20160728,도심권,용산구,55,40,0.036,0.022,0.4,0.004
5226,20160728,서남권,양천구,56,32,0.048,0.02,0.3,0.003
5227,20160728,동북권,노원구,45,36,0.043,0.015,0.5,0.006
5228,20160728,동남권,서초구,60,38,0.043,0.015,0.6,0.003
5229,20160728,동남권,송파구,72,50,0.045,0.037,0.8,0.004
5230,20160728,서남권,강서구,57,37,0.037,0.016,0.4,0.005
5231,20160728,동남권,강동구,56,40,0.031,0.03,0.5,0.004
5232,20160728,동북권,중랑구,54,43,0.036,0.02,0.4,0.005
5233,20160728,동북권,광진구,66,46,0.033,0.026,0.7,0.003
5234,20160728,동북권,도봉구,55,38,0.043,0.018,0.5,0.004
5235,20160728,동남권,강남구,65,42,0.035,0.022,0.4,0.004
5236,20160728,동북권,강북구,54,43,0.051,0.018,0.5,0.003
5237,20160728,동북권,성북구,63,38,0.033,0.022,0.6,0.005
5238,20160728,도심권,종로구,53,43,0.037,0.02,0.4,0.004
5239,20160728,서남권,금천구,51,38,0.047,0.022,0.5,0.003
5240,20160728,서남권,구로구,62,41,0.045,0.018,0.4,0.004
5241,20160728,서남권,관악구,60,42,0.047,0.019,0.5,0.004
5242,20160728,서북권,서대문구,58,28,0.044,0.015,0.4,0.003
5243,20160728,동북권,동대문구,54,37,0.035,0.018,0.4,0.005
5244,20160728,서남권,영등포구,63,28,0.036,0.02,0.6,0.003
5245,20160728,서남권,동작구,33,22,0.043,0.016,0.4,0.004
5246,20160728,서북권,은평구,53,38,0.036,0.022,0.5,0.004
5247,20160728,동북권,성동구,60,39,0.027,0.025,0.5,0.006
5248,20160729,동남권,송파구,38,28,0.018,0.039,0.6,0.003
5249,20160729,동북권,도봉구,40,23,0.017,0.033,0.6,0.004
5250,20160729,동북권,강북구,49,38,0.022,0.036,0.6,0.003
5251,20160729,서남권,동작구,32,20,0.022,0.031,0.5,0.004
5252,20160729,서북권,은평구,38,25,0.021,0.025,0.5,0.004
5253,20160729,서북권,서대문구,38,21,0.024,0.022,0.4,0.003
5254,20160729,서남권,영등포구,45,27,0.025,0.026,0.6,0.003
5255,20160729,동북권,성북구,46,28,0.013,0.038,0.7,0.004
5256,20160729,서남권,구로구,44,28,0.024,0.025,0.5,0.005
5257,20160729,서남권,금천구,46,33,0.025,0.032,0.5,0.003
5258,20160729,동남권,강동구,44,29,0.014,0.041,0.5,0.004
5259,20160729,동남권,서초구,47,25,0.028,0.023,0.7,0.003
5260,20160729,동북권,광진구,61,37,0.018,0.039,0.9,0.003
5261,20160729,동남권,강남구,55,29,0.016,0.033,0.5,0.004
5262,20160729,서남권,양천구,54,29,0.025,0.034,0.4,0.003
5263,20160729,도심권,용산구,50,37,0.017,0.028,0.5,0.004
5264,20160729,동북권,노원구,49,39,0.02,0.025,0.5,0.006
5265,20160729,동북권,중랑구,44,29,0.018,0.031,0.5,0.005
5266,20160729,도심권,종로구,48,33,0.017,0.035,0.4,0.004
5267,20160729,서북권,마포구,51,37,0.032,0.03,0.7,0.004
5268,20160729,도심권,중구,42,18,0.015,0.026,0.5,0.002
5269,20160729,동북권,성동구,44,27,0.014,0.035,0.6,0.006
5270,20160729,서남권,관악구,51,35,0.023,0.032,0.5,0.003
5271,20160729,서남권,강서구,39,27,0.02,0.028,0.4,0.006
5272,20160729,동북권,동대문구,44,25,0.016,0.032,0.6,0.004
5273,20160730,도심권,중구,39,19,0.028,0.015,0.2,0.002
5274,20160730,동북권,노원구,52,42,0.029,0.021,0.4,0.006
5275,20160730,서남권,강서구,37,28,0.027,0.019,0.3,0.006
5276,20160730,동북권,성북구,48,30,0.022,0.029,0.5,0.004
5277,20160730,서남권,금천구,48,34,0.031,0.023,0.4,0.004
5278,20160730,서북권,서대문구,39,22,0.031,0.019,0.3,0.002
5279,20160730,동북권,동대문구,39,28,0.026,0.022,0.4,0.004
5280,20160730,서남권,양천구,48,29,0.036,0.02,0.4,0.003
5281,20160730,동북권,도봉구,40,26,0.032,0.022,0.4,0.004
5282,20160730,서남권,동작구,25,17,0.03,0.021,0.3,0.004
5283,20160730,동남권,서초구,45,28,0.035,0.017,0.5,0.003
5284,20160730,동북권,성동구,39,28,0.021,0.027,0.4,0.006
5285,20160730,서남권,관악구,50,35,0.031,0.021,0.3,0.004
5286,20160730,동북권,강북구,55,43,0.038,0.025,0.4,0.003
5287,20160730,서남권,구로구,41,29,0.027,0.017,0.3,0.005
5288,20160730,도심권,용산구,50,36,0.026,0.023,0.3,0.004
5289,20160730,도심권,종로구,46,36,0.028,0.025,0.3,0.005
5290,20160730,서북권,마포구,51,37,0.04,0.019,0.7,0.004
5291,20160730,동남권,강남구,61,30,0.026,0.022,0.3,0.004
5292,20160730,동북권,광진구,55,39,0.029,0.027,0.7,0.004
5293,20160730,동북권,중랑구,41,33,0.027,0.026,0.4,0.005
5294,20160730,서남권,영등포구,39,26,0.03,0.019,0.5,0.003
5295,20160730,동남권,송파구,36,28,0.028,0.029,0.4,0.005
5296,20160730,서북권,은평구,40,28,0.023,0.026,0.3,0.004
5297,20160730,동남권,강동구,42,31,0.022,0.036,0.4,0.004
5298,20160731,동남권,서초구,39,25,0.021,0.012,0.5,0.003
5299,20160731,서남권,영등포구,37,25,0.021,0.014,0.3,0.003
5300,20160731,동북권,도봉구,37,25,0.019,0.017,0.3,0.003
5301,20160731,서남권,관악구,43,31,0.018,0.016,0.3,0.004
5302,20160731,동북권,동대문구,35,25,0.016,0.016,0.3,0.005
5303,20160731,서남권,강서구,34,28,0.016,0.012,0.2,0.005
5304,20160731,도심권,용산구,42,32,0.014,0.015,0.3,0.004
5305,20160731,동북권,노원구,36,29,0.019,0.013,0.4,0.006
5306,20160731,동북권,성북구,42,26,0.013,0.02,0.4,0.005
5307,20160731,동남권,강동구,43,30,0.018,0.032,0.4,0.004
5308,20160731,도심권,종로구,38,27,0.018,0.016,0.2,0.004
5309,20160731,서북권,서대문구,35,20,0.018,0.015,0.3,0.003
5310,20160731,서남권,양천구,44,27,0.019,0.015,0.3,0.003
5311,20160731,서남권,금천구,42,29,0.016,0.017,0.3,0.003
5312,20160731,동북권,성동구,37,24,0.015,0.018,0.4,0.006
5313,20160731,서북권,마포구,42,30,0.029,0.01,0.6,0.004
5314,20160731,서남권,구로구,42,27,0.019,0.012,0.2,0.005
5315,20160731,동남권,강남구,49,28,0.014,0.02,0.3,0.004
5316,20160731,서북권,은평구,35,24,0.015,0.018,0.4,0.004
5317,20160731,동북권,광진구,50,32,0.019,0.024,0.6,0.004
5318,20160731,동남권,송파구,36,27,0.018,0.025,0.5,0.005
5319,20160731,동북권,중랑구,38,27,0.017,0.019,0.3,0.005
5320,20160731,서남권,동작구,22,14,0.016,0.016,0.3,0.004
5321,20160731,도심권,중구,35,25,0.016,0.012,0.2,0.002
5322,20160731,동북권,강북구,41,32,0.021,0.019,0.4,0.003
5323,20160801,동북권,도봉구,32,21,0.017,0.017,0.3,0.003
5324,20160801,동북권,노원구,29,23,0.018,0.015,0.4,0.006
5325,20160801,도심권,종로구,30,21,0.015,0.021,0.2,0.004
5326,20160801,동남권,강남구,25,24,0.012,0.028,0.3,0.004
5327,20160801,서남권,양천구,32,19,0.012,0.017,0.3,0.003
5328,20160801,서남권,영등포구,34,21,0.018,0.016,0.4,0.003
5329,20160801,동북권,성동구,37,22,0.012,0.027,0.4,0.006
5330,20160801,동북권,성북구,38,24,0.014,0.024,0.5,0.004
5331,20160801,서남권,구로구,32,21,0.013,0.015,0.2,0.005
5332,20160801,동북권,동대문구,32,21,0.015,0.023,0.3,0.005
5333,20160801,서북권,마포구,34,24,0.02,0.014,0.6,0.004
5334,20160801,도심권,중구,30,19,0.01,0.014,0.3,0.002
5335,20160801,동남권,송파구,35,23,0.015,0.033,0.6,0.004
5336,20160801,서남권,금천구,36,25,0.008,0.023,0.3,0.004
5337,20160801,도심권,용산구,36,25,0.011,0.022,0.3,0.004
5338,20160801,서북권,서대문구,30,12,0.014,0.015,0.3,0.003
5339,20160801,서남권,동작구,19,12,0.01,0.027,0.3,0.004
5340,20160801,동북권,광진구,41,26,0.018,0.029,0.6,0.005
5341,20160801,동남권,강동구,39,24,0.014,0.035,0.4,0.004
5342,20160801,서북권,은평구,28,18,0.014,0.016,0.2,0.004
5343,20160801,동북권,중랑구,33,23,0.018,0.022,0.4,0.005
5344,20160801,동북권,강북구,33,25,0.021,0.022,0.4,0.003
5345,20160801,서남권,강서구,30,21,0.01,0.013,0.2,0.005
5346,20160801,동남권,서초구,32,21,0.016,0.021,0.5,0.003
5347,20160801,서남권,관악구,39,28,0.009,0.024,0.3,0.004
5348,20160802,서북권,서대문구,23,13,0.016,0.017,0.3,0.002
5349,20160802,동북권,성북구,31,16,0.01,0.027,0.4,0.004
5350,20160802,동남권,강남구,30,19,0.008,0.031,0.4,0.004
5351,20160802,서남권,강서구,30,18,0.011,0.023,0.3,0.005
5352,20160802,도심권,종로구,26,17,0.011,0.027,0.3,0.004
5353,20160802,서남권,양천구,27,16,0.013,0.027,0.4,0.003
5354,20160802,동북권,노원구,21,14,0.016,0.015,0.4,0.006
5355,20160802,서남권,영등포구,28,17,0.022,0.024,0.5,0.003
5356,20160802,도심권,중구,26,16,0.008,0.022,0.5,0.004
5357,20160802,서남권,구로구,26,18,0.011,0.023,0.3,0.004
5358,20160802,동북권,도봉구,25,14,0.015,0.02,0.3,0.003
5359,20160802,동북권,성동구,30,17,0.009,0.028,0.4,0.005
5360,20160802,서남권,금천구,28,18,0.011,0.026,0.4,0.003
5361,20160802,도심권,용산구,32,20,0.009,0.023,0.3,0.004
5362,20160802,동북권,중랑구,28,16,0.012,0.022,0.5,0.005
5363,20160802,동북권,강북구,23,15,0.015,0.023,0.4,0.003
5364,20160802,서북권,마포구,29,21,0.019,0.022,0.6,0.003
5365,20160802,동남권,강동구,29,16,0.012,0.032,0.3,0.003
5366,20160802,서남권,동작구,17,9,0.01,0.031,0.3,0.004
5367,20160802,동남권,송파구,27,16,0.013,0.027,0.5,0.003
5368,20160802,동북권,광진구,30,17,0.013,0.028,0.6,0.004
5369,20160802,서북권,은평구,24,15,0.015,0.019,0.3,0.004
5370,20160802,서남권,관악구,31,21,0.011,0.03,0.4,0.004
5371,20160802,동남권,서초구,21,16,0.014,0.024,0.6,0.003
5372,20160802,동북권,동대문구,26,16,0.01,0.026,0.4,0.005
5373,20160803,동남권,강남구,33,21,0.023,0.033,0.4,0.004
5374,20160803,동남권,서초구,29,19,0.027,0.03,0.6,0.003
5375,20160803,동북권,도봉구,26,15,0.031,0.02,0.3,0.003
5376,20160803,동북권,중랑구,31,17,0.023,0.024,0.6,0.005
5377,20160803,도심권,용산구,31,20,0.02,0.026,0.3,0.004
5378,20160803,도심권,종로구,25,15,0.025,0.026,0.3,0.004
5379,20160803,서남권,양천구,25,14,0.03,0.034,0.4,0.004
5380,20160803,서남권,강서구,32,18,0.027,0.026,0.3,0.005
5381,20160803,도심권,중구,33,19,0.021,0.013,0.5,0.004
5382,20160803,서남권,관악구,32,21,0.028,0.038,0.4,0.004
5383,20160803,서남권,구로구,36,22,0.017,0.029,0.4,0.004
5384,20160803,서남권,영등포구,35,20,0.048,0.038,0.5,0.003
5385,20160803,서남권,동작구,18,10,0.022,0.033,0.4,0.004
5386,20160803,동북권,광진구,29,16,0.027,0.029,0.6,0.004
5387,20160803,동북권,성북구,32,18,0.025,0.025,0.4,0.004
5388,20160803,동북권,성동구,30,18,0.02,0.032,0.4,0.005
5389,20160803,동북권,강북구,21,14,0.032,0.022,0.3,0.003
5390,20160803,서북권,서대문구,31,16,0.029,0.021,0.4,0.003
5391,20160803,서남권,금천구,29,18,0.031,0.036,0.4,0.003
5392,20160803,동남권,송파구,28,19,0.029,0.031,0.5,0.003
5393,20160803,동북권,노원구,18,12,0.029,0.014,0.3,0.006
5394,20160803,서북권,은평구,29,18,0.026,0.024,0.3,0.004
5395,20160803,동북권,동대문구,29,18,0.025,0.024,0.3,0.005
5396,20160803,서북권,마포구,29,21,0.031,0.027,0.5,0.003
5397,20160803,동남권,강동구,31,18,0.023,0.033,0.3,0.004
5398,20160804,도심권,종로구,26,16,0.026,0.023,0.3,0.004
5399,20160804,서북권,서대문구,29,15,0.039,0.017,0.4,0.002
5400,20160804,동북권,강북구,23,17,0.03,0.023,0.4,0.003
5401,20160804,도심권,용산구,33,21,0.034,0.018,0.3,0.004
5402,20160804,동북권,광진구,31,17,0.026,0.026,0.6,0.004
5403,20160804,동북권,동대문구,31,19,0.023,0.024,0.4,0.005
5404,20160804,동북권,성북구,33,19,0.016,0.029,0.5,0.005
5405,20160804,동남권,강남구,36,23,0.024,0.031,0.4,0.004
5406,20160804,서남권,강서구,39,26,0.033,0.027,0.3,0.005
5407,20160804,동북권,노원구,21,15,0.025,0.018,0.4,0.006
5408,20160804,동남권,송파구,31,22,0.028,0.033,0.5,0.004
5409,20160804,서북권,마포구,34,23,0.042,0.023,0.6,0.003
5410,20160804,서남권,영등포구,38,21,0.051,0.027,0.4,0.003
5411,20160804,서남권,양천구,35,20,0.042,0.033,0.5,0.003
5412,20160804,동북권,도봉구,27,17,0.027,0.021,0.3,0.003
5413,20160804,서남권,금천구,39,25,0.029,0.043,0.5,0.003
5414,20160804,서남권,동작구,20,12,0.031,0.031,0.4,0.004
5415,20160804,동남권,강동구,34,21,0.021,0.034,0.4,0.004
5416,20160804,동북권,성동구,32,19,0.023,0.027,0.4,0.006
5417,20160804,동북권,중랑구,31,19,0.024,0.021,0.3,0.005
5418,20160804,동남권,서초구,29,22,0.033,0.027,0.6,0.003
5419,20160804,서북권,은평구,33,16,0.023,0.023,0.3,0.004
5420,20160804,도심권,중구,31,18,0.02,0.025,0.5,0.004
5421,20160804,서남권,관악구,39,26,0.037,0.036,0.4,0.004
5422,20160804,서남권,구로구,45,29,0.026,0.027,0.4,0.004
5423,20160805,도심권,중구,42,27,0.026,0.018,0.7,0.004
5424,20160805,서남권,동작구,27,16,0.043,0.037,0.5,0.004
5425,20160805,동북권,중랑구,40,24,0.033,0.025,0.4,0.005
5426,20160805,서북권,마포구,40,29,0.046,0.028,0.6,0.004
5427,20160805,동북권,도봉구,37,24,0.048,0.027,0.4,0.003
5428,20160805,서남권,강서구,48,32,0.039,0.025,0.4,0.005
5429,20160805,서남권,관악구,50,33,0.045,0.044,0.5,0.005
5430,20160805,서남권,금천구,52,35,0.048,0.043,0.5,0.004
5431,20160805,동남권,서초구,41,31,0.044,0.032,0.6,0.003
5432,20160805,서북권,서대문구,43,22,0.04,0.022,0.4,0.002
5433,20160805,서북권,은평구,41,24,0.033,0.027,0.4,0.004
5434,20160805,동북권,노원구,25,19,0.041,0.023,0.4,0.006
5435,20160805,동남권,송파구,36,23,0.032,0.038,0.5,0.003
5436,20160805,동북권,성북구,44,27,0.034,0.03,0.6,0.005
5437,20160805,서남권,양천구,42,25,0.05,0.032,0.5,0.003
5438,20160805,서남권,영등포구,51,30,0.049,0.034,0.5,0.003
5439,20160805,동남권,강동구,40,24,0.023,0.037,0.4,0.004
5440,20160805,서남권,구로구,52,36,0.038,0.027,0.4,0.004
5441,20160805,도심권,종로구,34,25,0.036,0.025,0.3,0.004
5442,20160805,동북권,강북구,30,22,0.045,0.029,0.4,0.003
5443,20160805,동남권,강남구,41,27,0.036,0.035,0.4,0.004
5444,20160805,도심권,용산구,38,26,0.041,0.027,0.4,0.004
5445,20160805,동북권,동대문구,39,27,0.032,0.026,0.5,0.005
5446,20160805,동북권,성동구,41,27,0.029,0.036,0.5,0.006
5447,20160805,동북권,광진구,36,21,0.033,0.033,0.7,0.003
5448,20160806,동북권,강북구,51,38,0.062,0.029,0.5,0.003
5449,20160806,도심권,중구,63,37,0.025,0.0,0.8,0.004
5450,20160806,동북권,노원구,43,35,0.049,0.027,0.5,0.006
5451,20160806,서남권,구로구,70,46,0.06,0.027,0.5,0.005
5452,20160806,서남권,강서구,63,40,0.049,0.023,0.4,0.005
5453,20160806,동남권,강남구,66,44,0.051,0.032,0.5,0.004
5454,20160806,동북권,성동구,60,38,0.041,0.033,0.5,0.006
5455,20160806,동남권,서초구,49,39,0.057,0.028,0.7,0.003
5456,20160806,동북권,동대문구,59,41,0.042,0.026,0.6,0.005
5457,20160806,서남권,동작구,34,20,0.049,0.031,0.5,0.004
5458,20160806,동북권,중랑구,60,39,0.045,0.031,0.5,0.005
5459,20160806,동남권,송파구,56,39,0.039,0.039,0.6,0.004
5460,20160806,동북권,광진구,59,28,0.05,0.034,0.9,0.004
5461,20160806,동북권,도봉구,53,34,0.048,0.025,0.5,0.004
5462,20160806,동남권,강동구,62,39,0.038,0.044,0.5,0.004
5463,20160806,서남권,영등포구,72,44,0.057,0.029,0.5,0.003
5464,20160806,도심권,종로구,55,41,0.041,0.027,0.4,0.004
5465,20160806,서북권,서대문구,61,32,0.049,0.022,0.4,0.003
5466,20160806,동북권,성북구,67,43,0.043,0.034,0.7,0.004
5467,20160806,서남권,관악구,67,47,0.055,0.037,0.6,0.005
5468,20160806,도심권,용산구,55,42,0.052,0.029,0.5,0.004
5469,20160806,서북권,은평구,56,35,0.043,0.027,0.5,0.003
5470,20160806,서남권,금천구,64,44,0.05,0.04,0.6,0.004
5471,20160806,서남권,양천구,60,37,0.056,0.031,0.5,0.004
5472,20160806,서북권,마포구,58,42,0.062,0.025,0.8,0.004
5473,20160807,서남권,관악구,37,26,0.043,0.022,0.3,0.006
5474,20160807,동북권,강북구,38,31,0.051,0.019,0.4,0.003
5475,20160807,도심권,중구,36,20,0.023,0.0,0.5,0.004
5476,20160807,도심권,용산구,35,26,0.037,0.022,0.4,0.004
5477,20160807,동남권,강동구,43,31,0.031,0.036,0.4,0.004
5478,20160807,동남권,강남구,42,29,0.037,0.023,0.4,0.005
5479,20160807,서남권,강서구,35,25,0.025,0.017,0.3,0.005
5480,20160807,서남권,영등포구,41,26,0.054,0.021,0.3,0.004
5481,20160807,동북권,동대문구,36,26,0.036,0.017,0.5,0.005
5482,20160807,도심권,종로구,33,25,0.035,0.018,0.3,0.005
5483,20160807,동남권,송파구,37,28,0.036,0.029,0.5,0.004
5484,20160807,동남권,서초구,28,25,0.041,0.019,0.5,0.004
5485,20160807,서남권,금천구,31,22,0.036,0.027,0.4,0.004
5486,20160807,서남권,동작구,21,13,0.039,0.022,0.3,0.004
5487,20160807,동북권,노원구,33,28,0.042,0.016,0.4,0.006
5488,20160807,서북권,마포구,35,26,0.042,0.019,0.5,0.005
5489,20160807,동북권,성북구,47,31,0.038,0.02,0.5,0.005
5490,20160807,동북권,중랑구,42,30,0.038,0.021,0.4,0.005
5491,20160807,동북권,광진구,36,23,0.038,0.027,0.7,0.004
5492,20160807,서남권,구로구,39,28,0.041,0.016,0.3,0.005
5493,20160807,동북권,도봉구,39,27,0.05,0.018,0.4,0.003
5494,20160807,서북권,은평구,38,24,0.032,0.022,0.4,0.004
5495,20160807,동북권,성동구,39,27,0.03,0.027,0.4,0.006
5496,20160807,서북권,서대문구,35,16,0.04,0.018,0.3,0.003
5497,20160807,서남권,양천구,30,20,0.043,0.02,0.4,0.004
5498,20160808,도심권,용산구,38,27,0.029,0.022,0.4,0.004
5499,20160808,서남권,금천구,38,26,0.033,0.028,0.4,0.004
5500,20160808,동남권,송파구,38,25,0.026,0.032,0.6,0.004
5501,20160808,동북권,도봉구,38,24,0.034,0.018,0.3,0.003
5502,20160808,서북권,은평구,41,26,0.027,0.02,0.4,0.004
5503,20160808,서남권,양천구,38,22,0.037,0.022,0.4,0.003
5504,20160808,동북권,동대문구,38,26,0.026,0.018,0.5,0.005
5505,20160808,도심권,중구,43,19,0.023,0.0,0.4,0.004
5506,20160808,동남권,서초구,36,26,0.035,0.021,0.6,0.003
5507,20160808,도심권,종로구,37,26,0.027,0.018,0.3,0.004
5508,20160808,서남권,동작구,25,16,0.031,0.025,0.4,0.004
5509,20160808,서남권,관악구,43,29,0.032,0.028,0.4,0.005
5510,20160808,서북권,마포구,40,29,0.04,0.017,0.6,0.004
5511,20160808,동북권,성동구,42,25,0.024,0.027,0.4,0.007
5512,20160808,동북권,노원구,28,22,0.031,0.014,0.4,0.006
5513,20160808,서남권,강서구,44,28,0.024,0.018,0.3,0.005
5514,20160808,동북권,성북구,45,26,0.025,0.019,0.4,0.004
5515,20160808,동북권,강북구,34,26,0.033,0.02,0.4,0.003
5516,20160808,동북권,중랑구,42,27,0.028,0.019,0.3,0.005
5517,20160808,서남권,영등포구,48,28,0.042,0.025,0.4,0.003
5518,20160808,서남권,구로구,47,30,0.04,0.019,0.3,0.005
5519,20160808,서북권,서대문구,42,23,0.036,0.015,0.4,0.002
5520,20160808,동남권,강동구,40,26,0.024,0.036,0.4,0.004
5521,20160808,동북권,광진구,45,22,0.026,0.033,0.7,0.004
5522,20160808,동남권,강남구,41,29,0.026,0.031,0.4,0.004
5523,20160809,서남권,금천구,40,28,0.041,0.028,0.4,0.003
5524,20160809,동남권,강남구,34,23,0.029,0.031,0.4,0.004
5525,20160809,서남권,동작구,23,16,0.034,0.024,0.4,0.004
5526,20160809,동북권,성북구,36,22,0.028,0.031,0.5,0.004
5527,20160809,동남권,송파구,27,21,0.034,0.027,0.5,0.004
5528,20160809,동북권,동대문구,32,22,0.03,0.024,0.5,0.005
5529,20160809,서남권,영등포구,37,26,0.05,0.026,0.5,0.003
5530,20160809,도심권,종로구,30,20,0.031,0.025,0.3,0.004
5531,20160809,서남권,양천구,38,23,0.044,0.032,0.4,0.003
5532,20160809,동북권,강북구,26,20,0.038,0.029,0.4,0.003
5533,20160809,동남권,강동구,31,21,0.031,0.033,0.4,0.003
5534,20160809,동북권,노원구,23,18,0.03,0.025,0.4,0.005
5535,20160809,서북권,서대문구,31,20,0.041,0.019,0.4,0.002
5536,20160809,서남권,관악구,34,25,0.042,0.029,0.4,0.005
5537,20160809,도심권,중구,37,24,0.031,0.049,0.5,0.004
5538,20160809,서남권,강서구,37,25,0.036,0.024,0.3,0.005
5539,20160809,도심권,용산구,36,26,0.037,0.021,0.4,0.004
5540,20160809,동북권,성동구,34,21,0.025,0.033,0.4,0.005
5541,20160809,서남권,구로구,34,28,0.05,0.022,0.3,0.004
5542,20160809,서북권,은평구,32,21,0.034,0.023,0.3,0.004
5543,20160809,동북권,광진구,32,21,0.034,0.03,0.7,0.003
5544,20160809,서북권,마포구,37,28,0.046,0.024,0.6,0.003
5545,20160809,동남권,서초구,25,18,0.04,0.023,0.5,0.003
5546,20160809,동북권,도봉구,30,20,0.041,0.026,0.4,0.004
5547,20160809,동북권,중랑구,32,23,0.032,0.025,0.4,0.005
5548,20160810,서남권,양천구,85,52,0.046,0.026,0.5,0.005
5549,20160810,서남권,금천구,75,54,0.042,0.031,0.4,0.005
5550,20160810,서북권,은평구,44,30,0.025,0.021,0.5,0.003
5551,20160810,서남권,동작구,51,35,0.038,0.026,0.4,0.004
5552,20160810,동남권,송파구,54,37,0.034,0.041,0.7,0.005
5553,20160810,동남권,강동구,59,40,0.031,0.043,0.5,0.005
5554,20160810,동북권,중랑구,65,44,0.032,0.035,0.5,0.006
5555,20160810,동북권,광진구,99,62,0.036,0.039,0.8,0.004
5556,20160810,동남권,강남구,59,43,0.039,0.03,0.4,0.005
5557,20160810,도심권,용산구,79,50,0.035,0.03,0.5,0.005
5558,20160810,서남권,구로구,66,41,0.052,0.02,0.4,0.006
5559,20160810,서남권,영등포구,67,36,0.053,0.025,0.6,0.003
